248848	1	0	0	0	0	2076.4	0	0	0	0	1	0	0	0	0
248849	1	0	0	0	0	1845.1	0	0	0	0	1	0	0	0	0
248850	1	0	0	0	0	1868.3	0	0	0	0	1	0	0	0	0
248851	1	0	0	0	0	2009.7	0	0	0	0	1	0	0	0	0
248853	1	0	0	0	0	2079.2	0	0	0	0	1	0	0	0	0
248855	0.511	0.489	0	0	0	1832	2177.9	0	0	0	0.463	0.537	0	0	0
248856	0.348	0.326	0.326	0	0	2170.6	2503.9	2798.5	0	0	0.361	0.307	0.332	0	0
248857	0.511	0.489	0	0	0	2363.8	2607.5	0	0	0	0.503	0.497	0	0	0
248858	0.511	0.489	0	0	0	2469.6	2751.3	0	0	0	0.49	0.51	0	0	0
248859	0.511	0.489	0	0	0	2464.4	2828	0	0	0	0.442	0.558	0	0	0
248860	0.511	0.489	0	0	0	2500.3	2784	0	0	0	0.518	0.482	0	0	0
248861	0.511	0.489	0	0	0	2157.8	2459.2	0	0	0	0.509	0.491	0	0	0
248862	1	0	0	0	0	1979.7	0	0	0	0	1	0	0	0	0
248863	1	0	0	0	0	1874.3	0	0	0	0	1	0	0	0	0
248864	1	0	0	0	0	1813.1	0	0	0	0	1	0	0	0	0
248865	1	0	0	0	0	1828.5	0	0	0	0	1	0	0	0	0
248866	0.511	0.489	0	0	0	1864.7	2085.2	0	0	0	0.497	0.503	0	0	0
248867	0.511	0.489	0	0	0	2044.9	2318.5	0	0	0	0.446	0.554	0	0	0
248868	1	0	0	0	0	1821	0	0	0	0	1	0	0	0	0
248869	1	0	0	0	0	1690.5	0	0	0	0	1	0	0	0	0
248870	0.531	0.469	0	0	0	1952.9	2153	0	0	0	0.569	0.431	0	0	0
248871	1	0	0	0	0	1816.1	0	0	0	0	1	0	0	0	0
248872	1	0	0	0	0	2005.6	0	0	0	0	1	0	0	0	0
248876	1	0	0	0	0	1780.2	0	0	0	0	1	0	0	0	0
248877	1	0	0	0	0	1763	0	0	0	0	1	0	0	0	0
248878	1	0	0	0	0	1754.6	0	0	0	0	1	0	0	0	0
248879	1	0	0	0	0	1872.7	0	0	0	0	1	0	0	0	0
248885	0.511	0.489	0	0	0	2071.5	2284.8	0	0	0	0.775	0.225	0	0	0
249719	1	0	0	0	0	1879.6	0	0	0	0	1	0	0	0	0
249720	1	0	0	0	0	1785.8	0	0	0	0	1	0	0	0	0
249721	1	0	0	0	0	1798	0	0	0	0	1	0	0	0	0
249722	1	0	0	0	0	1996.4	0	0	0	0	1	0	0	0	0
249723	1	0	0	0	0	2035.2	0	0	0	0	1	0	0	0	0
249756	0.572	0.428	0	0	0	1953.7	2189	0	0	0	0.563	0.437	0	0	0
249757	1	0	0	0	0	1812.6	0	0	0	0	1	0	0	0	0
249758	1	0	0	0	0	1753.3	0	0	0	0	1	0	0	0	0
249759	1	0	0	0	0	1706.4	0	0	0	0	1	0	0	0	0
249760	1	0	0	0	0	1655.5	0	0	0	0	1	0	0	0	0
249761	1	0	0	0	0	1614.7	0	0	0	0	1	0	0	0	0
249762	1	0	0	0	0	1620.6	0	0	0	0	1	0	0	0	0
249763	1	0	0	0	0	1594.8	0	0	0	0	1	0	0	0	0
249764	1	0	0	0	0	1593.3	0	0	0	0	1	0	0	0	0
249765	1	0	0	0	0	1617.8	0	0	0	0	1	0	0	0	0
249766	1	0	0	0	0	1586.4	0	0	0	0	1	0	0	0	0
249767	1	0	0	0	0	1553.6	0	0	0	0	1	0	0	0	0
249768	1	0	0	0	0	1614	0	0	0	0	1	0	0	0	0
249769	1	0	0	0	0	1614.3	0	0	0	0	1	0	0	0	0
249770	1	0	0	0	0	1626.9	0	0	0	0	1	0	0	0	0
249771	1	0	0	0	0	1686.8	0	0	0	0	1	0	0	0	0
249772	1	0	0	0	0	1668.5	0	0	0	0	1	0	0	0	0
249773	1	0	0	0	0	1716.9	0	0	0	0	1	0	0	0	0
249774	1	0	0	0	0	1853.6	0	0	0	0	1	0	0	0	0
249775	0.511	0.489	0	0	0	1851	2070.1	0	0	0	0.362	0.638	0	0	0
249776	0.511	0.489	0	0	0	1804.5	2078.2	0	0	0	0.358	0.642	0	0	0
249777	1	0	0	0	0	1825.5	0	0	0	0	1	0	0	0	0
249778	1	0	0	0	0	1966	0	0	0	0	1	0	0	0	0
249779	0.511	0.489	0	0	0	2105.5	2414.2	0	0	0	0.684	0.316	0	0	0
249780	1	0	0	0	0	2070.4	0	0	0	0	1	0	0	0	0
249781	1	0	0	0	0	1871.6	0	0	0	0	1	0	0	0	0
249782	0.511	0.489	0	0	0	1812.5	2026.9	0	0	0	0.402	0.598	0	0	0
249783	1	0	0	0	0	1837.8	0	0	0	0	1	0	0	0	0
249784	0.511	0.489	0	0	0	1965.9	2242.9	0	0	0	0.567	0.433	0	0	0
249785	0.511	0.489	0	0	0	2267.4	2494.3	0	0	0	0.51	0.49	0	0	0
249786	0.348	0.326	0.326	0	0	2104.3	2540.4	2912.3	0	0	0.329	0.34	0.331	0	0
249787	0.511	0.489	0	0	0	2133.2	2557.7	0	0	0	0.528	0.472	0	0	0
249788	0.511	0.489	0	0	0	2288	2565.9	0	0	0	0.538	0.462	0	0	0
249789	0.511	0.489	0	0	0	2416.4	2618.4	0	0	0	0.441	0.559	0	0	0
249790	1	0	0	0	0	2216.2	0	0	0	0	1	0	0	0	0
249791	1	0	0	0	0	2062.1	0	0	0	0	1	0	0	0	0
249792	1	0	0	0	0	2000.2	0	0	0	0	1	0	0	0	0
249793	1	0	0	0	0	1866.2	0	0	0	0	1	0	0	0	0
249794	1	0	0	0	0	1998.7	0	0	0	0	1	0	0	0	0
249795	1	0	0	0	0	2077	0	0	0	0	1	0	0	0	0
249796	1	0	0	0	0	1853.9	0	0	0	0	1	0	0	0	0
249797	1	0	0	0	0	1637.4	0	0	0	0	1	0	0	0	0
249798	1	0	0	0	0	1729.8	0	0	0	0	1	0	0	0	0
249799	1	0	0	0	0	1679.6	0	0	0	0	1	0	0	0	0
249800	1	0	0	0	0	1902.5	0	0	0	0	1	0	0	0	0
249801	1	0	0	0	0	2181	0	0	0	0	1	0	0	0	0
249802	0.531	0.469	0	0	0	1939.8	2130	0	0	0	0.542	0.458	0	0	0
249803	1	0	0	0	0	1801.8	0	0	0	0	1	0	0	0	0
249804	1	0	0	0	0	1726.4	0	0	0	0	1	0	0	0	0
249805	1	0	0	0	0	1649.7	0	0	0	0	1	0	0	0	0
249806	1	0	0	0	0	1632.4	0	0	0	0	1	0	0	0	0
249807	1	0	0	0	0	1664.8	0	0	0	0	1	0	0	0	0
249808	0.511	0.489	0	0	0	1730.2	1963.1	0	0	0	0.41	0.59	0	0	0
249809	1	0	0	0	0	1886.8	0	0	0	0	1	0	0	0	0
249813	1	0	0	0	0	1947.2	0	0	0	0	1	0	0	0	0
250583	0.511	0.489	0	0	0	1310	1625.6	0	0	0	0.7	0.3	0	0	0
250643	1	0	0	0	0	1919	0	0	0	0	1	0	0	0	0
250644	1	0	0	0	0	1727.4	0	0	0	0	1	0	0	0	0
250647	1	0	0	0	0	1749.1	0	0	0	0	1	0	0	0	0
250648	1	0	0	0	0	1710.4	0	0	0	0	1	0	0	0	0
250649	1	0	0	0	0	1809.6	0	0	0	0	1	0	0	0	0
250650	1	0	0	0	0	1902.7	0	0	0	0	1	0	0	0	0
250651	1	0	0	0	0	2001.8	0	0	0	0	1	0	0	0	0
250684	1	0	0	0	0	1859.6	0	0	0	0	1	0	0	0	0
250685	1	0	0	0	0	1792.4	0	0	0	0	1	0	0	0	0
250686	1	0	0	0	0	1732.9	0	0	0	0	1	0	0	0	0
250687	1	0	0	0	0	1671.2	0	0	0	0	1	0	0	0	0
250688	1	0	0	0	0	1630.9	0	0	0	0	1	0	0	0	0
250689	1	0	0	0	0	1586.9	0	0	0	0	1	0	0	0	0
250690	1	0	0	0	0	1589.1	0	0	0	0	1	0	0	0	0
250691	1	0	0	0	0	1659.3	0	0	0	0	1	0	0	0	0
250692	1	0	0	0	0	1639.5	0	0	0	0	1	0	0	0	0
250693	1	0	0	0	0	1614.9	0	0	0	0	1	0	0	0	0
250694	1	0	0	0	0	1549.4	0	0	0	0	1	0	0	0	0
250695	1	0	0	0	0	1542.2	0	0	0	0	1	0	0	0	0
250696	1	0	0	0	0	1610.1	0	0	0	0	1	0	0	0	0
250697	1	0	0	0	0	1606.1	0	0	0	0	1	0	0	0	0
250698	1	0	0	0	0	1657.3	0	0	0	0	1	0	0	0	0
250699	1	0	0	0	0	1700.8	0	0	0	0	1	0	0	0	0
250700	1	0	0	0	0	1686.5	0	0	0	0	1	0	0	0	0
250701	1	0	0	0	0	1651.4	0	0	0	0	1	0	0	0	0
250702	1	0	0	0	0	1685.9	0	0	0	0	1	0	0	0	0
250703	1	0	0	0	0	1774.6	0	0	0	0	1	0	0	0	0
250704	1	0	0	0	0	1881.3	0	0	0	0	1	0	0	0	0
250705	1	0	0	0	0	2112.7	0	0	0	0	1	0	0	0	0
250706	1	0	0	0	0	2112.4	0	0	0	0	1	0	0	0	0
250707	1	0	0	0	0	2201.8	0	0	0	0	1	0	0	0	0
250708	1	0	0	0	0	2035.8	0	0	0	0	1	0	0	0	0
250709	1	0	0	0	0	1880.9	0	0	0	0	1	0	0	0	0
250710	1	0	0	0	0	1739.4	0	0	0	0	1	0	0	0	0
250711	0.511	0.489	0	0	0	1947	2174	0	0	0	0.421	0.579	0	0	0
250712	1	0	0	0	0	2252.4	0	0	0	0	1	0	0	0	0
250713	1	0	0	0	0	2142.2	0	0	0	0	1	0	0	0	0
250714	0.511	0.489	0	0	0	1959.6	2217.2	0	0	0	0.559	0.441	0	0	0
250715	0.531	0.469	0	0	0	2003.5	2302.1	0	0	0	0.685	0.315	0	0	0
250716	1	0	0	0	0	2289.4	0	0	0	0	1	0	0	0	0
250717	1	0	0	0	0	2277.6	0	0	0	0	1	0	0	0	0
250718	1	0	0	0	0	2232.4	0	0	0	0	1	0	0	0	0
250719	1	0	0	0	0	2337.1	0	0	0	0	1	0	0	0	0
250720	0.511	0.489	0	0	0	2023.5	2198.9	0	0	0	0.539	0.461	0	0	0
250721	1	0	0	0	0	1894.8	0	0	0	0	1	0	0	0	0
